"PADDD_ID","GeoDataTyp","Region","Country","ISO3166","WDPAID","Location_K","PACODE","primarynam","allnames","EventType","EnactedPro","YearPAGaze","YearPADDD","Cause","Areaaffect","Size_Pre","Size_Post","IUCN_pre","IUCN_post","Reversal","YR_Reverse","Offset","Systemic","Sys_Code","Supporting","Sources","Map_Details","Map_Sources","Notes","Date_Add","Last_Update","AddedBy","isLatestVe","Data_Status","Peer_Reviewed","Study_Link","Off_Type","Off_Area","Off_Details","Off_Source","Rev_Type","Rev_Area","Rev_Details","Rev_Source","Legal_Type","Marine","Marine_ZID","X","X.1","X.2","X.3","X.4","X.5","X.6"
"KHMEA68D94E","Polygon","Asia","Cambodia","KHM","68862","Y","unk","Virachey","National Park","Downgrade","Enacted","1993","2011","Industrial Agriculture","91.46","3325","3325","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 26, dated 9 February 2011 to designate the area to be sustainable use zone, and to grant it to MDS Thmorda SEZ Co., Ltd for agro-Industrial, rubber","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMEB60594D","Polygon","Asia","Cambodia","KHM","10120","Y","unk","Phnom Prich","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","87.08","2225","2225","unk","unk","N",NA,"unk","unk",NA,"Sub-Decree 98, dated 30 May 2011 (Point 2) to designate the land as a sustainable use zone, and to grant it to DAI THANH (Cambodia) J.S.C Ltd for Agro-industrial crop; Sub-decree 164, dated July 22, 2011, to reclassify to state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMED11FE73","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","74.72","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 258, dated 8 November 2011 to designate the land as sustainable use zone and to grant it to Excel Caster Plantation Co., Ltd for Agro-industrial crop and rubber","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMF0152EFB","Polygon","Asia","Cambodia","KHM","68867","Y","unk","Beng Per","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Mining","100.429313","2425","2425","unk","unk","N",NA,"unk","unk",NA,"Part of a mining concession granted to Delcom Cambodia pte Co., Ltd. The concession for metallic minerals exploration covers 100.43 km2 of the protected area. Part of the concession lies outside of the protected area.","Open Development Cambodia, 2013. Mining concessions granted in Cambodia between 1998-2012. Data obtained from www.opendevelopmentcambodia.net/downloads, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMF125ABF4","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2012","Industrial Agriculture","18.65","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 39, dated 13 March 2012 to designate the land as sustainable use zone, and to grant it to Sok Samnang Development for rubber; Sub-decree 83, dated 7 June 2012 reclassify to State Private Land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMF6091631","Polygon","Asia","Cambodia","KHM","10120","Y","unk","Phnom Prich","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","7.28","2225","2225","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 61, dated 1 April 2011 to designate 728 ha as a sustainable use zone, and to grant it Villa Development for Agro-industrial crops; Sub-decree 93, dated 24 May 2011, to reclassify as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMF8E04077","Polygon","Asia","Cambodia","KHM","68859","Y","unk","Ream","National Park","Downgrade","Enacted","1995","2008","Industrialization","23.77","146.76478","146.76478","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 71, dated 23 June 2008 to designate the land as sustainable use zone, and to reclassify the designated land as state private land. - Evergreen Success and Asia Resort Co., Ltd, Tourism","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2013. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2013.","unk","unk","unk","unk","2019/05/01","Mathews, L.","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMFA7D0F61","Polygon","Asia","Cambodia","KHM","61943","Y","unk","Kulen Promtep","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","30","4025","4025","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 41, dated 13 March 2012 to designate the land as sustainable use zone, and to grant it to Hout Meng Rita, for Agro-industrial crop and rubber, Sub-decree 84, dated 7 June 2012, to reclassify as state private land","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"KHMFB3D72D3","Polygon","Asia","Cambodia","KHM","10120","Y","unk","Phnom Prich","Wildlife Sanctuary","Downgrade","Enacted","1993","2011","Industrial Agriculture","86.85","2225","2225","unk","unk","N",NA,"unk","unk",NA,"Sub-decree 98, dated 30 May 2011 (Point 3) to designate the land as a sustainable use zone and to grant it to DAI NAMF (Cambodia) JSC Ltd for Agro-industrial crop; Sub-decree 165, dated 22 July 2011, to reclassify as state private land.","LICADHO (Cambodian League for the Promotion and Defense of Human Rights), 2015. Economic land concessions for agriculture and Industrialization granted in Cambodia between 1998-2012. Data obtained from LICADHO, March 2015.","unk","unk","unk","unk","2019/05/01","SQin","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"DOM2506E5B8","Polygon","Northern America","Dominican Republic","DOM","unk","Y","399","Del Este National Park","Del Este National Park","Downsize","Enacted","1975","2004","Other","18.6","815","796.4","II","VI","N",NA,"N","Y","4B5FB7E6","del Este National Park was first gazetted in 1975 (Presidential Decree no. 1311) but a coastal fringe was excised in 2004 (Law 202-04)to allow for tourism development.  ","Perdomo L; Arias Y; León Y.M., Wege D. 2010. Parque Nacional del Este. Pp. 72-75 en Áreas Importantes para la Conservación de Aves de la República Dominicana. http://www.grupojaragua.org.do/documents/AICAS/DR-IBAS_2010_DO020_PN_del_Este.pdf","unk","unk","unk","2013","2019/05/01","ymleon","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"DOMCAC96831","Polygon","Northern America","Dominican Republic","DOM","unk","Y","600000181","Los Haitises National Park","Los Haitises National Park","Downsize","Enacted","1976","2004","unk","733.4","1365","631.7","II","II","N",NA,"Y","Y","4B5FB7E6","Los Haitises National Park is the protected area which has suffered most changes in its definition. PADDDed area here was calculated from its legal definition in 1997 Presidential Decree 94-97)vs. its 2009 area (Presidential Decree no.571 of 2009). The 2009 polygon reduced part of the Park's \"core\" area of 1997. It also merged part of the 1997 Park's core and buffer areas for the new park definition, but left no buffer area defined. Part of the lost buffer area to the north (56km2) is protected by a new area (first created in 2004 and ratified in 2009) called \"Manglares del Bajo Yuna National Park\".","Perdomo L, Arias Y, León YM, Wege D. 2010. Parque Nacional Los Haitises. Pp 66-69 in: Areas Importantes para la conservación de Aves de la República Dominicana. Grupo Jaragua, Santo Domingo. Available online at: http://www.grupojaragua.org.do/documents/AICAS/DR-IBAS_2010_DO018_Los_Haitises.pdf (access date: 18 Jan 2013)

Decreto 571-09 que crea varios parques nacionales, monumentos naturales, reservas biológicas, reservas científicas, santuarios marinos, refugios de vida silvestre, Área Nacional de Recreo Boca de Nigua y el Monumento Nacional Salto de Jimenoa. Establece una zona de amortiguamiento o de uso sostenible de 300 metros alrededor de todas las unidades de conservación que ostentan las categorías genéricas de la Unión Mundial para la Naturaleza; dispone la realización de un inventario nacional de varios humedales, y crea una franja de protección de 250 metros alrededor del vaso de todas las presas del país. Available online at: http://www.accionverde.com/wp-content/uploads/2009/10/Texto-Integro-del-Decreto-Dec.-No.-571-09-que-crea-32-Nuevas-Areas-PARTE-I-TEXTO.pdf (access date 18 Jan 2013)","unk","unk","unk","2013","2019/05/01","ymleon","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA0AB64693","Polygon","Northern America","United States of America","USA","99998","Y","unk","Kilauea Point National Wildlife Refuge","Kilauea Point National Wildlife Refuge, KILAUEA POINT NATIONAL WILDLIFE REFUGE","Downgrade","Proposed","1985","2011","Infrastructure","0.732603093","0.732603093","0.732603093","IV","IV","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. Details:  Initial Proposal, April 2011: H.R. 1505 “This Act may be cited as the ‘‘National Security and Federal Lands Protection Act’’  A BILL To prohibit the Secretaries of the Interior and Agriculture from taking action on public lands which impede border security on such lands, and for other purposes.  (A) Construction and maintenance of roads. (B) Construction and maintenance of fences. (C) Use vehicles to patrol. (D) Installation, maintenance, and oper-8 ation of surveillance equipment and sensors. 9 (E) Use of aircraft. (F) Deployment of temporary tactical infrastructure, including forward operating bases.  with respect to certain sections of the international border between the United States and Mexico and between the United States and Canada shall be considered to apply to all land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of the international land borders of the United States for the activities of U.S. Customs and Border Protection described in subsection (b). (2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the Federal Water Pollution Control Act (33 U.S.C. 1251 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), the Migratory Bird Treaty Act (16 U.S.C. 703 et seq.), the Clean Air Act (42 U.S.C. 7401 et seq.), the Archaeological Resources Protection Act of 1979 (16 U.S.C. 470aa et seq.), the Safe Drinking Water Act (42 U.S.C. 300f et seq.), the Noise Control Act of 1972 (42 U.S.C. 4901 et seq.), the Solid Waste Disposal Act (42 U.S.C. 6901 et seq.), the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 (42 U.S.C. 9601 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the ‘‘Antiquities Act of 1906’’) (16 U.S.C. 431 et seq.)\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA155D8187","Polygon","Northern America","United States of America","USA","999914","Y","unk","Pu'ukohola Heiau National Historic Site","Pu'ukohola Heiau National Historic Site, PUHE","Downgrade","Proposed","1972","2011","Infrastructure","0.250260078","0.250260078","0.250260078","III","III","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA1A940EB5","Polygon","Northern America","United States of America","USA","99992","Y","unk","Hakalau Forest National Wildlife Refuge","Hakalau Forest National Wildlife Refuge, HAKALAU FOREST NATIONAL WILDLIFE REFUGE","Downgrade","Proposed","1985","2011","Infrastructure","153.8268964","153.8268964","153.8268964","IV","IV","Y",2013,"N","Y","645B7E28","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","H.R. 1505 National Security and Federal Lands Protection Act http://www.govtrack.us/congress/bills/112/hr1505/text; http://www.pewenvironment.org/news-room/other-resources/hr-1505-puts-public-lands-at-risk-85899361611; [Map] http://www.protectedlands.net/padus/","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"USA27865878","Polygon","Northern America","United States of America","USA","999915","Y","unk","Haleakala National Park","Haleakala National Park","Downgrade","Proposed","1960","2015","Infrastructure","134.9094467","134.9094467","134.9094467","II","II","Y",2017,"N","Y","AB55859A","Cause: Infrastructure. \"HR 399, Sec 13. SEC. 13. PROHIBITION ON ACTIONS THAT IMPEDE BORDER SECURITY ON CERTAIN FEDERAL LAND.
(a) Prohibition On Secretaries Of The Interior And Agriculture.—The Secretary of the Interior or the Secretary of Agriculture shall not impede, prohibit, or restrict activities of U.S. Customs and Border Protection on Federal land located within 100 miles of the United States border with Mexico and the United States border with Canada that is under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture, to execute search and rescue operations, and to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international borders. These authorities of U.S. Customs and Border Protection on such Federal land apply whether or not a state of emergency exists.
(b) Authorized Activities Of U.S. Customs And Border Protection.—U.S. Customs and Border Protection shall have immediate access to Federal land within 100 miles of the United States borders with Mexico and Canada that are under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture for purposes of conducting the following activities on such land to prevent all unlawful entries into the United States, including entries by terrorists, other unlawful aliens, instruments of terrorism, narcotics, and other contraband through such international border:
(1) Construction and maintenance of roads.
(2) Construction and maintenance of barriers.
(3) Use of vehicles to patrol, apprehend, or rescue.
(4) Installation, maintenance, and operation of communications and surveillance equipment and sensors.
(5) Deployment of temporary tactical infrastructure.
(c) Clarification Relating To Waiver Authority.—
(1) IN GENERAL.—Notwithstanding any other provision of law (including any termination date relating to the waiver referred to in this subsection), the waiver by the Secretary of Homeland Security on April 1, 2008, under section 102(c)(1) of the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 (8 U.S.C. 1103 note; Public Law 104–208) of the laws described in paragraph (2) with respect to certain sections of the international borders between the United States and Mexico and the United States and Canada shall be considered to apply to all Federal land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture within 100 miles of such international borders for the activities of U.S. Customs and Border Protection described in subsection (b).
(2) DESCRIPTION OF LAWS WAIVED.—The laws referred to in paragraph (1) are limited to the Wilderness Act (16 U.S.C. 1131 et seq.), the National Environmental Policy Act of 1969 (42 U.S.C. 4321 et seq.), the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.), the National Historic Preservation Act (16 U.S.C. 470 et seq.), Public Law 86–523 (16 U.S.C. 469 et seq.), the Act of June 8, 1906 (commonly known as the “Antiquities Act of 1906”; 16 U.S.C. 431 et seq.), the Wild and Scenic Rivers Act (16 U.S.C. 1271 et seq.), the Federal Land Policy and Management Act of 1976 (43 U.S.C. 1701 et seq.), the National Wildlife Refuge System Administration Act of 1966 (16 U.S.C. 668dd et seq.), the Fish and Wildlife Act of 1956 (16 U.S.C. 742a et seq.), the Fish and Wildlife Coordination Act (16 U.S.C. 661 et seq.), subchapter II of chapter 5, and chapter 7, of title 5, United States Code (commonly known as the “Administrative Procedure Act”), the National Park Service Organic Act (16 U.S.C. 1 et seq.), the General Authorities Act of 1970 (Public Law 91–383) (16 U.S.C. 1a–1 et seq.), sections 401(7), 403, and 404 of the National Parks and Recreation Act of 1978 (Public Law 95–625, 92 Stat. 3467), and the Arizona Desert Wilderness Act of 1990 (16 U.S.C. 1132 note; Public Law 101–628).
(d) Protection Of Legal Uses.—This section may not be construed to provide—
(1) authority to restrict legal uses, such as grazing, hunting, mining, or public-use recreational and backcountry airstrips on land under the jurisdiction of the Secretary of the Interior or the Secretary of Agriculture; or
(2) any additional authority to restrict legal access to such land.
(e) Effect On State And Private Land.—This section shall—
(1) have no force or effect on State or private lands; and
(2) not provide authority on or access to State or private lands.
(f) Tribal Sovereignty.—Nothing in this section supersedes, replaces, negates, or diminishes treaties or other agreements between the United States and Indian tribes\"","HR 399: Secure our Borders First Act, S 208: Secure the Border First Act of 2015, https://www.congress.gov/bill/114th-congress/house-bill/399, https://www.congress.gov/bill/114th-congress/senate-bill/208/related-bills","unk","unk","unk","2017","2019/05/01","RGK","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
