"PADDD_ID","GeoDataTyp","Region","Country","ISO3166","WDPAID","Location_K","PACODE","primarynam","allnames","EventType","EnactedPro","YearPAGaze","YearPADDD","Cause","Areaaffect","Size_Pre","Size_Post","IUCN_pre","IUCN_post","Reversal","YR_Reverse","Offset","Systemic","Sys_Code","Supporting","Sources","Map_Details","Map_Sources","Notes","Date_Add","Last_Update","AddedBy","isLatestVe","Data_Status","Peer_Reviewed","Study_Link","Off_Type","Off_Area","Off_Details","Off_Source","Rev_Type","Rev_Area","Rev_Details","Rev_Source","Legal_Type","Marine","Marine_ZID","X","X.1","X.2","X.3","X.4","X.5","X.6"
"DOMCAC96831","Polygon","Northern America","Dominican Republic","DOM","unk","Y","600000181","Los Haitises National Park","Los Haitises National Park","Downsize","Enacted","1976","2004","unk","733.4","1365","631.7","II","II","N",NA,"Y","Y","4B5FB7E6","Los Haitises National Park is the protected area which has suffered most changes in its definition. PADDDed area here was calculated from its legal definition in 1997 Presidential Decree 94-97)vs. its 2009 area (Presidential Decree no.571 of 2009). The 2009 polygon reduced part of the Park's \"core\" area of 1997. It also merged part of the 1997 Park's core and buffer areas for the new park definition, but left no buffer area defined. Part of the lost buffer area to the north (56km2) is protected by a new area (first created in 2004 and ratified in 2009) called \"Manglares del Bajo Yuna National Park\".","Perdomo L, Arias Y, León YM, Wege D. 2010. Parque Nacional Los Haitises. Pp 66-69 in: Areas Importantes para la conservación de Aves de la República Dominicana. Grupo Jaragua, Santo Domingo. Available online at: http://www.grupojaragua.org.do/documents/AICAS/DR-IBAS_2010_DO018_Los_Haitises.pdf (access date: 18 Jan 2013)

Decreto 571-09 que crea varios parques nacionales, monumentos naturales, reservas biológicas, reservas científicas, santuarios marinos, refugios de vida silvestre, Área Nacional de Recreo Boca de Nigua y el Monumento Nacional Salto de Jimenoa. Establece una zona de amortiguamiento o de uso sostenible de 300 metros alrededor de todas las unidades de conservación que ostentan las categorías genéricas de la Unión Mundial para la Naturaleza; dispone la realización de un inventario nacional de varios humedales, y crea una franja de protección de 250 metros alrededor del vaso de todas las presas del país. Available online at: http://www.accionverde.com/wp-content/uploads/2009/10/Texto-Integro-del-Decreto-Dec.-No.-571-09-que-crea-32-Nuevas-Areas-PARTE-I-TEXTO.pdf (access date 18 Jan 2013)","unk","unk","unk","2013","2019/05/01","ymleon","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","unk",0,NA,NA,NA,NA,NA,NA,NA,NA
"ECU19FC7A3C","Polygon","LAC","Ecuador","ECU","186","Y","PAECU0003","Yasuni National Park","Yasuni National Park; Yasuni Biosphere Reserve; Parque Nacional Yasuni; Parque Nacional y Reserva de Biosfera Yasuni","Downgrade","Enacted","1979","1993","Oil and Gas","582.8","9820","9820","II","II","N",NA,"N","N",NA,"Authorizes develpoment of hydrocarbon infrastructure inside Block 16, which overlaps with Yasuni National Park: 

\"Art. 1.- Constituir servidumbre especial de tránsito a favor de PETROECUADOR, a fin de que su operadora Maxus Ecuador Inc. pueda desarrollar los campos descubiertos en el Bloque 16 y Campo Unificado Bogi - Capirón de la Región Amazónica Ecuatoriana, bajo las siguientes consideraciones: a) Sobre una franja de terreno de cinco metros de ancho paralelo a la carretera en construcción en el tramo Pompeya Sur a Bogi, en las abcisas: 0 + 000 a 42 + 186.57 (Pompeya - Capirón) y 0 + 000 a 5 + 564 (Capirón - Bogi), atravesando el Parque Nacional Yasuní, en una distancia aproximada de 52.5 kilómetros para la construcción de un Oleoducto, que permitan el desarrollo y producción de las áreas Tivacuno y Campo Unificado Bogi - Capirón.
b) Sobre una (sic) franja de terreno de cinco metros de ancho desde Bogi hasta Ginta e Iro, en las obcisas: 5 + 564 a 78 + 988.71 (Bogi - Intersección Y), 78 + 988.71 a 81 + 706.20 (Intersección Y - Ginta) y 78 + 988.71 a 82 + 727.33 (Intersección Y - Iro), campos pertenecientes al Bloque 16 de la Compañía Maxus Ecuador Inc., en una distancia aproximada de 76.2 Km. Para los literales a) y b), Maxus Ecuador Inc., deberá reforestar el área en un ancho de diez metros tomados desde el eje del ducto hacia el lado opuesto de la carretera, con vegetación que no afecte el mantenimiento y seguridad de la tubería. Art. 3.- Prohibir que se ejecuten acciones, obras o trabajos que de cualquier manera afecten la estabilidad de la vía e integridad de los ductos; por otra parte, obligar a la Operadora a la posterior reforestación minimizando al máximo el impacto ambiental e impedir el ingreso de colonos a esta zona. Art. 9.- Disponer que el ducto sea enterrado en toda su extensión, a excepción de los cruces obligados de ríos por los cuales la tubería ira subacuática, de conformidad con las normas técnicas ASTM, ANSI y API, de seguridad industrial y protección mecánica./ Art. 1.- Establish special transit easement in favor of PETROECUADOR, so that its operator Maxus Ecuador Inc. can develop the fields discovered in Block 16 and Unified Field Bogi - Capirón of the Ecuadorian Amazon Region, under the following considerations : a) On a strip of land five meters wide parallel to the road under construction on the Pompeya Sur to Bogi stretch, on the abscissa: 0 + 000 to 42 + 186.57 (Pompeya - Capirón) and 0 + 000 to 5 + 564 (Capirón - Bogi), crossing the Yasuní National Park, in an approximate distance of 52.5 kilometers for the construction of a Pipeline, that allow the development and production of the Tivacuno and Unified Bogi - Capirón areas. b) On one (sic) strip of land five meters wide from Bogi to Ginta and Iro, on the clear: 5 + 564 to 78 + 988.71 (Bogi - Intersection Y), 78 + 988.71 to 81 + 706.20 (Intersection Y - Ginta) and 78 + 988.71 to 82 + 727.33 (Intersection Y - Iro), fields belonging to Block 16 of the Maxus Ecuador Inc. Company, at an approximate distance of 76.2 km. For literals a) and b), Maxus Ecuador Inc., shall reforest the area in a width of ten meters taken from the axis of the pipeline to the opposite side of the road, with vegetation that does not affect the maintenance and safety of the pipeline. Art. 3.- Prohibit the execution of actions, works or works that in any way affect the stability of the road and integrity of the pipelines; on the other hand, to force the Operator to the subsequent reforestation minimizing the environmental impact to the maximum and to prevent the entry of settlers into this zone. Art. 9.- Arrange for the pipeline to be buried in all its extension, except for the forced crossings of rivers through which the pipeline is underwater, in accordance with the technical standards ASTM, ANSI and API, of industrial safety and mechanical protection.\" (Acuerdo Ministerial 153, Registro Oficial 324, 25-11-1993)

 Affects the area of Block 16; the downgrade area was calculated from the extent of the overlap between oil block 16 and the Yasuni current area (which are both the same area as they were in 1993).","Acuerdo Ministerial 153, Registro Oficial 324, 25-11-1993","Map created by taking the intersect of Yasuni's boundary (MAE 2017a) with block 16 (MAE 2017b). Both the boundary of Yasuni today and the position of oil block 16 are the same that they were in 1993.
","Protected area boundary: MAE (Ministerio del Ambiente del Ecuador) 2017. Areas naturales protegidas. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/

Oil blocks: MAE (Ministerio del Ambiente del Ecuador) 2017. Bloques petroleros. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/
","To classify this protected area into the appropriate IUCN category (as it is not classified in the WDPA), used this document from the Ecuadorian Ministry of the Environment, which provides a comparison matrix to convert between the protected area categories and IUCN categories: http://areasprotegidas.ambiente.gov.ec/","2017","2019/05/01","Rachel Golden Kroner","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","Acuerdo Ministerial",0,NA,NA,NA,NA,NA,NA,NA,NA
"ECU2A11134F","Polygon","LAC","Ecuador","ECU","186","Y","PAECU0003","Yasuni National Park","Yasuni National Park; Yasuni Biosphere Reserve; Parque Nacional Yasuni; Parque Nacional y Reserva de Biosfera Yasuni","Downgrade","Enacted","1979","2006","Oil and Gas","1740","9820","9820","II","II","N",NA,"N","N",NA,"Authorizes Petrobras to conduct exploratory hydrocarbon drilling in Block 31:

\"Art. 1.- Aprobar el Estudio de Impacto Ambiental y Plan de Manejo Ambiental del proyecto para la \"Perforación Exploratoria del Pozo Pimare\" a cargo de Petrobras Energía Ecuador en el bloque 31 y que intersecta con el Parque Nacional Yasuní, en base al oficio N° 61152 DPCA-MA del 15 de enero del 2004, mediante el cual el Ministerio del Ambiente se pronuncia favorablemente y en función del oficio N° SPA-DINAPA EEA 0411794, trámite MEM-2004-12099 y 14554 del 10 de septiembre del 2004, mediante el cual la Subsecretaría de Protección Ambiental del Ministerio de Energía y Minas, aprueba el Estudio de Impacto Ambiental y Plan de Manejo Ambiental del proyecto en referencia. Art. 2.- Otorgar la Licencia Ambiental a Petrobras Energía Ecuador para la ejecución del proyecto de \"Perforación Exploratoria del Pozo Pimare en el Bloque 31\". / Art. 1.- Approve the Environmental Impact Study and Environmental Management Plan of the project for the \"Exploration Drilling of the Pimare Well\" by Petrobras Energía Ecuador in block 31 and which intersects with the Yasuní National Park, based on the trade N ° 61152 DPCA-MA of January 15, 2004, by means of which the Ministry of the Environment pronounces favorable and in function of the office N ° SPA-DINAPA EEA 0411794, proceedings MEM-2004-12099 and 14554 of September 10, 2004 , through which the Undersecretary of Environmental Protection of the Ministry of Energy and Mines, approves the Environmental Impact Study and Environmental Management Plan of the project in reference. Art. 2.- Grant the Environmental License to Petrobras Energía Ecuador for the execution of the project of \"Exploration Drilling of Pimare Well in Block 31\". (Resolucion Ministerial No 099, 28-11-2006 in Registro Oficial No 426, 28-12-2006)

This event is included in the database, but the current status of the legal document (in LEXIS is \"perdio vigencia\" or lost validity).

The area affected is calculated using the area of overlap between Yasuni National Park and Block 31.","Resolucion Ministerial No 099, 28-11-2006 in Registro Oficial No 426, 28-12-2006","Map created by taking the intersect of Yasuni's boundary (MAE 2017a) with block 16 (MAE 2017b). Both the boundary of Yasuni today and the position of oil block 16 are the same that they were in 2006.
","Protected area boundary: MAE (Ministerio del Ambiente del Ecuador) 2017. Areas naturales protegidas. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/

Oil blocks: MAE (Ministerio del Ambiente del Ecuador) 2017. Bloques petroleros. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/
","To classify this protected area into the appropriate IUCN category (as it is not classified in the WDPA), used this document from the Ecuadorian Ministry of the Environment, which provides a comparison matrix to convert between the protected area categories and IUCN categories: http://areasprotegidas.ambiente.gov.ec/","2017","2019/05/01","Rachel Golden Kroner","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk","unk","unk","It is possible that this was reversed, as the status of this legal action (in LEXIS) is stated as \"Perdio vigencia\" - or lost validity. ","LEXIS","Resolucion Ministerial",0,NA,NA,NA,NA,NA,NA,NA,NA
"ECU2B96A753","Polygon","LAC","Ecuador","ECU","186","Y","PAECU0003","Yasuni National Park","Yasuni National Park; Yasuni Biosphere Reserve; Parque Nacional Yasuni; Parque Nacional y Reserva de Biosfera Yasuni","Downgrade","Enacted","1979","2013","Oil and Gas","9.82","9820","9820","II","II","N",NA,"N","N",NA,"The Yasuni ITT initiative was cancelled in 2013, permitting hydrocarbon development in blocks 31 and 43, where it had previously been prohibited. 

\"In June 2007, “a big idea from a small country” was unveiled to the world by the then-recently elected President of Ecuador, Rafael Correa, in the form of the Yasuni-ITT Initiative. The Initiative was the proposal by the government of Ecuador to refrain indefinitely from exploiting the oil reserves of the Ishpingo-Tambococha-Tiputini (ITT) oil field, Ecuador’s largest oil deposit, and located within Yasuni National Park, in exchange for financial contributions worth 50% of the value of the reserves from the international community. Yasuni National Park, a UNESCO World Biosphere Reserve, is Ecuador’s largest national park after the Galapagos Islands, and is “singularly one of the most important sites for biodiversity anywhere on the planet”. Home to 173 mammal species, over 40 percent of Ecuador’s rich and diverse bird population, one square mile of Yasuni has as many trees and shrubs species as in the whole of North America. It is also home to the Huoarani indigenous tribe as well as the two uncontacted groups, Tagaeri and Taromenane. As such, upon its announcement, environmentalists and indigenous rights activists alike hailed the largely oil-dependent country’s unprecedented initiative as a major victory and step in the right direction. Nevertheless, in August of 2013, six years after it had been launched, President Correa announced that his government had come to the decision to abandon the initiative and liquidate the Yasuni-ITT trust fund, and would go ahead with drilling for oil in Block ITT. The main reason given for the decision was that only $13 million – a small fraction of the initially pledged funds of over $100 million – had actually been donated, and that “the world had failed them”.  The government subsequently signed permits for drilling in May 2014, with the intention that oil drilling could begin as soon as 2016.\" (Keyman 2015)

The 2008 ITT initiative was repealed in 2013 by Decreto Ejecutivo No 74 of August 15, 2013 (Registro Oficial No 72, second supplement, 03-09-2013). It declared that 1% of Yasuni National Park would be open to oil drilling. Later in 2013, that article was amended by Decreto Ejecutivo No 84 of 28-08-2013 (in Registro Oficial No 77 of 10-09-2013), to state that the area of drilling would be 0.1% of Yasuni National Park.

Declaration that drilling in the Yasuni-ITT region was in the national interest was passed by a legislative resolution by the Asamblea Nacional; the certification of its passage was published in Registro Oficial No 106, 2nd supplement of 22/10/2013 (referring to the certification that was approved on 3/10/2013):
\"Me permito CERTIFICAR que la Asamblea Nacional discutió y aprobó la RESOLUCIÓN DE DECLARATORIA DE INTERÉS NACIONAL DE LA EXPLOTACIÓN PETROLERA DE LOS BLOQUES 31 Y 43 DENTRO DEL PARQUE NACIONAL YASUNÍ, en primer debate el 20 de septiembre de 2013 y en segundo debate el 3 de octubre de 2013. / I allow myself to CERTIFY that the National Assembly discussed and approved the RESOLUTION OF DECLARATION OF NATIONAL INTEREST OF THE OIL EXPLOITATION OF BLOCKS 31 AND 43 WITHIN THE YASUNÍ NATIONAL PARK, first debate on September 20, 2013 and second debate on October 3, 2013.\"

The original ratification of the Yasuni ITT initiative was approved by the Asamblea (Congress) on 08/12/2009 and ratified 14/01/2010 (published in Registro Oficial No. 119, 29/01/2010):
\"Que, el Yasuní ha sido calificado como la zona de mayor biodiversidad del planeta y declarado por la UNESCO como Reserva Mundial de la Biosfera, y es además la zona en donde habitan los pueblos en aislamiento voluntario tagaeri y taromenane;
Que, el Ecuador y su gobierno han planteado la posibilidad de mantener el petróleo bajo tierra en esta zona de gran diversidad y riqueza natural, a costa de su derecho a explotar sus recursos naturales y renunciando a una parte de los potenciales réditos económicos que esta explotación significaría; Que, esta apuesta económica y social, la iniciativa Yasuní - ITT, ha sido recibida con entusiasmo y gran expectativa en todo el mundo por sus implicaciones en el marco de un nuevo modelo de desarrollo de carácter  global; Que, la iniciativa Yasuní - ITT no es sólo un proyecto de conservación ecológica sino sobretodo una apuesta ética por un modelo de desarrollo sostenible y por el cambio de la matriz energética del Ecuador y la región; Que, la iniciativa Yasuní - ITT es una estrategia integral del Ecuador frente a la comunidad internacional que presenta al mundo nuevas concepciones sobre las interrelaciones entre sociedad y ambiente; y la corresponsabilidad con los efectos ambientales a mayor escala, como es el caso del calentamiento global; y, En uso de sus facultades constitucionales y legales, Resuelve: Ratificar el respaldo a la iniciativa Yasuní-ITT, en la línea de la resolución aprobada por esta Asamblea Nacional el pasado 8 de diciembre del 2009, a través de la cual se exhortó a la comunidad internacional, a las organizaciones de la sociedad civil, a las empresas con responsabilidad social y ambiental y, en general, a todos los ciudadanos del mundo a contribuir con el Fondo Fiduciario Internacional que se cree para el mantenimiento bajo tierra de las reservas del campo ITT; y por tanto, hacer un llamado al Gobierno Nacional a continuar con la negociación soberana de la iniciativa Yasuní-ITT, en defensa y respeto de la naturaleza y la biodiversidad. / 
That, the Yasuní has ​​been qualified as the area of ​​greatest biodiversity on the planet and declared by UNESCO as a World Biosphere Reserve, and is also the area inhabited by the peoples in voluntary isolation Tagaeri and Taromenane;
That, Ecuador and its government have raised the possibility of keeping oil underground in this area of ​​great diversity and natural wealth, at the expense of their right to exploit their natural resources and renouncing a part of the potential economic returns that this exploitation would mean; That, this economic and social commitment, the Yasuní - ITT initiative, has been received with enthusiasm and great expectation throughout the world for its implications within the framework of a new global development model; That, the Yasuní - ITT initiative is not only an ecological conservation project but above all an ethical commitment to a model of sustainable development and to the change of the energy matrix of Ecuador and the region; That, the Yasuní - ITT initiative is an integral strategy of Ecuador in front of the international community that presents to the world new conceptions about the interrelations between society and environment; and co-responsibility with environmental effects on a larger scale, such as global warming; and, In use of its constitutional and legal powers, Resolves: To ratify the support for the Yasuní-ITT initiative, along the lines of the resolution approved by this National Assembly on December 8, 2009, through which it was exhorted to the international community, civil society organizations, companies with social and environmental responsibility and, in general, all the citizens of the world to contribute to the International Trust Fund that is created for the underground maintenance of the reserves of the ITT field; and therefore, to call on the National Government to continue with the sovereign negotiation of the Yasuní-ITT initiative, in defense of and respect for nature and biodiversity.\"

“ITT en en PNY (Yasuni), hasta que el gobierno decidio promover su explotacion en un area equivalente a 0.001 (>1,000 ha) de PNY-ZITT. / ITT in PNY (Yasuni), until the government decided to promote its exploitation in an area equivalent to 0.001 (~ 1,000 ha) of PNY-ZITT” Lopez et al. 2016

The area affected was measured in GIS (South America Equal Area Conic) by calculating one-thousandth of the current size of Yasuni National Park, given the 2013 Decreto Ejecutivo stating that the oil drilling will only occur on one-thousandth of the extent of the park. However, the particular place where the activity is authorized is not specified, so the polygon of the PADDD event is recorded as the overlap between oil blocks 31 and 43 with the Yasuni National Park.","Decreto Ejecutivo No 74 of August 15, 2013 (Registro Oficial No 72, second supplement, 03-09-2013) 
Decreto Ejecutivo No 84 of 28-08-2013 (in Registro Oficial No 77 of 10-09-2013)

Registro Oficial No 106, 2nd supplement of 22/10/2013 (Certification of passage of legislative resolution by the Asamblea Nacional)

López A. V., Aragón J., y Ulloa J. 2016. Cartografía histórica de las Áreas Naturales Protegidas y los Territorios Indígenas de la Amazonía Ecuatoriana. EcoCiencia- Red Amazónica de Información Socioambiental Georreferenciada (RAISG). Quito.

Keyman, A. 2015. Evaluating Ecuador’s Decision to Abandon the Yasuni-Itt Initiative. E-International Relations. http://www.e-ir.info/2015/02/22/evaluating-ecuadors-decision-to-abandon-the-yasuni-itt-initiative/ 

Registro Oficial No. 119, 29/01/2010 (Certified adoption of Yasuni-ITT initiative)","Map created by taking the intersect of Yasuni's boundary (MAE 2017a) with blocks 31 and 43 (MAE 2017b). Both the boundary of Yasuni today and the position of oil blocks 31 and 43 are the same that they were in 2013.
","Protected area boundary: MAE (Ministerio del Ambiente del Ecuador) 2017. Areas naturales protegidas. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/

Oil blocks: MAE (Ministerio del Ambiente del Ecuador) 2017. Bloques petroleros. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/
","To classify this protected area into the appropriate IUCN category (as it is not classified in the WDPA), used this document from the Ecuadorian Ministry of the Environment, which provides a comparison matrix to convert between the protected area categories and IUCN categories: http://areasprotegidas.ambiente.gov.ec/","2017","2019/05/01","Rachel Golden Kroner","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","Resolucion Legislativa, Decreto Ejecutivo",0,NA,NA,NA,NA,NA,NA,NA,NA
"ECU2F9664D3","Polygon","LAC","Ecuador","ECU","186","Y","PAECU0003","Yasuni National Park","Yasuni National Park; Yasuni Biosphere Reserve; Parque Nacional Yasuni; Parque Nacional y Reserva de Biosfera Yasuni","Downgrade","Enacted","1979","1992","Oil and Gas","582.8","9820","9820","II","II","N",NA,"N","N",NA,"Authorized infrastructure to be built for the purposes of oil and gas exploration, including access road and pipelines.

\"Que el INEFAN mediane Resolucion No 002 del 14 de diciembre de 1992, publicada en el Registro Oficial No 191 del 17 de mayo de 1993, autorizo la construccion de una carretera de acceso al Bloque 16 y de un oleoducto paralelo, asi como la ejeccion de operaciones hidrocarfuriferas de exploracion, desarrollo, y produccion en los sectores del Parque Yasuni en el area unificada Bogi Capiron y en el area Tivacuno de la Region Amazonica Ecuatoriana, que incluyen la construccion de una via de comunicacion interna entre dichas areas y de u oleoducto paralelo, a la operacion de Bloque 16 de aquella epoca. / That INEFAN mediates Resolution No. 002 of December 14, 1992, published in Official Gazette No. 191 of May 17, 1993, authorizes the construction of a road access to Block 16 and a parallel pipeline, as well as the execution of exploration, development and production hydrocarbon operations in the sectors of the Yasuni Park in the Bogi Capiron unified area and in the Tivacuno area of the Ecuadorian Amazon Region, which include the construction of an internal communication route between said areas and a parallel pipeline , to the operation of Block 16 of that time.\" (Resolucion Ministerial No 349, 23/10/2009, discussing Resolucion Ministerial No 002, of 14/12/1992, in Registro Oficial No 191 of 17/05/1993). This legislation of 2009 did not reverse the decision nor change the position of the activities. The area that was authorized for the road to be built was specified as: 
\"Authorizar, con suecion a lo establecido en esta resolucion, la construccion de una carretera de acceso al bloque 16 de un aleoducto paralelo, en el tramo que atraviesa el Parque Nacional Yasuni, en una distancia aproximada de 52.5 kilometros desde el punto norte, Rio Indillana, Parque Nacional Nacional, situado en las coordenadas 9 945.405.55 n N/00 27' 59.83\" S 323.698.49 m E/76 35' 03.49\" W hasta el Punto sur, Rio Tivacuno, Parque Nacional Yasuni, situado en las coordenadas 9'913.598.00 m N/00 46' 53.42\" S 339.318.00 m E/76 26' 38.30\" W asi como la ejecucion de operaciones hidrocarburiferas de exploracion, desarrollo y produccion en los sectores del Parque Nacional Yasuni en el area unificada Bogi capiron y en el area Tivacuno de la Region Amazonica Ecuatoriana, que incluyen la construccion de una via de comunicacion interna entre dichas areas y de un oleoducto paralelo. / Authorize, in accordance with the provisions of this resolution, the construction of an access road to block 16 of a parallel pipeline, in the section that crosses the Yasuni National Park, at an approximate distance of 52.5 km from the north point, Rio Indillana , National National Park, located at the coordinates 9 945.405.55 n N / 00 27 '59.83 \"S 323.698.49 m E / 76 35' 03.49\" W to the south point, Rio Tivacuno, Yasuni National Park, located at the coordinates 9'913.598.00 m N / 00 46 '53.42 \"S 339.318.00 m E / 76 26' 38.30\" W as well as the execution of exploration, development and production hydrocarbon operations in the sectors of the Yasuni National Park in the unified area Bogi capiron and in the Tivacuno area of the Ecuadorian Amazon Region, which include the construction of an internal communication route between said areas and a parallel pipeline.\"

Authorizes infrastructure to be built for the purposes of oil and gas exploration, including access road and pipelines. Affects the area of Block 16 that was present in 1992; this corresponds with the current Block 16 area (as confirmed by a map of oil blocks from Fundacion Natura in 1991). The downgrade area was calculated from the extent of the overlap between oil block 16 and the Yasuni current area (which is the same area it was in 1992). Although the coordinates of the road's location are specified in the legal document, the position of the rest of the operations (exploration, development, and hydrocarbon) are not specified, other than to state that they are authorized within block 16.","INEFAN (1992). Autorización de Operaciones de MAXUS en el Parque Nacional Yasuní. Registro Oficial No. 191 del 17 de mayo de 1993, Resolución No. 002 del INEFAN del 14 de diciembre de 1992. 

Ministerio del Ambiente. 2011. Plan de Manejo del Parque Nacional Yasuní. Quito, Ecuador. http://suia.ambiente.gob.ec/documents/10179/242256/45+PLAN+DE+MANEJO+YASUNI.pdf/8da03f55-1880-4704-800e-d5167c80089c

INEFAN (2009). Resolucion Ministerial No 349, 23/10/2009, http://www.ambiente.gob.ec/wp-content/uploads/downloads/2014/10/Resoluci%C3%B3n-349-2009.pdf

Fundacion Natura. 1991. Acciones de desarollo en zonas de influencia de areas protegidas. Quito, Ecuador.","Map created by taking the intersect of Yasuni's boundary (MAE 2017a) with block 16 (MAE 2017b). Both the boundary of Yasuni today and the position of Block 16 are the same that they were in 1992. ","Protected area boundary: MAE (Ministerio del Ambiente del Ecuador) 2017. Areas naturales protegidas. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/

Oil blocks: MAE (Ministerio del Ambiente del Ecuador) 2017. Bloques petroleros. Accessed 10/27/17. http://mapainteractivo.ambiente.gob.ec/portal/
","To classify this protected area into the appropriate IUCN category (as it is not classified in the WDPA), used this document from the Ecuadorian Ministry of the Environment, which provides a comparison matrix to convert between the protected area categories and IUCN categories: http://areasprotegidas.ambiente.gov.ec/","2017","2019/05/01","Rachel Golden Kroner","Y","No change","Y","R.E. Golden Kroner et al., The uncertain future of protected lands and waters. Science. 31, 364 (6443), 881-886 (2019). DOI: 10.1126/science.aau5525.",NA,"unk","unk","unk",NA,"unk","unk","unk","Resolucion Miniterial",0,NA,NA,NA,NA,NA,NA,NA,NA
"ECU30F96259","Polygon","LAC","Ecuador","ECU","555592956","Y","PAECU0011","El Zarza Wildlife Refuge","Refugio de Vida Silvestre El Zarza","Downsize","Enacted","2006","2011","Mining","2.871025","36.43","36.9631","IV","IV","N",NA,"Y","N",NA,"The boundary of El Zarza was modified to accommodate mining concessions: 

Acuerdo Ministerial No. 240 of 12/2/2011 (published in Registro Oficial No. 659 of 12/3/2012)
\"Que, mediante oficio N° N.CG-010-125 de fecha 14 de junio del 2010, el Gerente General de la Compañía CÓNDOR GOLD S. A., solicita al Ministerio del Ambiente, se extienda un certificado de intersección de su concesión minera Río Zarza. Con el fin de atender este pedido el Ministerio del Ambiente a través de sus instancias, analiza minuciosamente las cláusulas donde se detallan los límites del Refugio de Vida Silvestre El Zarza, esto es, el Registro Oficial N° 180 de fecha 28 de abril de 1989, con el cual se estableció la Reserva Forestal El Zarza; y el Registro Oficial N° 314 de fecha 17 de julio del 2006, con el cual se declara el Refugio de Vida Silvestre El Zarza, a la misma superficie declarada anteriormente como reserva forestal;
Que, mediante oficio N° CG-010-234 de fecha 8 de noviembre del 2010 el Gerente General de la Compañía CÓNDOR GOLD S. A., solicita al ministerio se sirva rectificar la graficación de la Reserva de Vida Silvestre El Zarza.
… Que, mediante el Acta Provisional de Mutuo Acuerdo de verificación de Límites del Refugio de Vida Silvestre el Zarza (RVSZ) en campo de fecha 17 de junio del 2011, el representante de Aurelian Ecuador S. A., el Director Provincial de Zamora Chinchipe del Ministerio del Ambiente y el representante de la Agencia de Regulación Minero ARCOM, aceptan en su totalidad que los límites determinados en el trabajo de campo llevado a efecto del 13 al 17 de junio del 2011, y complementados con actividades de Gabinete constituyen la base de los límites definitivos del Refugio de Vida Silvestre El Zarza; Que, mediante el Acta Definitiva de Mutuo Acuerdo de Límites del Refugio de Vida Silvestre el Zarza (RVSZ) de fecha 15 de septiembre del 2011, los representantes legales de las empresas mineras: CÓNDOR GOLD S. A. y Aurelian Ecuador S. A.; ARCOM, y el Ministerio del Ambiente, manifiestan, conformidad con las coordenadas presentadas por el MAE, aclarando que no existe sobreposición entre las coordenadas del área protegida y las concesiones mineras. Los Shapes de las concesiones mineras se expresan en WGS-84 y en PSAD-56; …Art. 1.- Reformar el Art. 1 del Acuerdo Ministerial N° 077 de fecha 28 de junio del 2006, en lo que respecta a los límites del \"REFUGIO DE VIDA SILVESTRE EL ZARZA\", con una Superficie de 3.696,31 hectáreas.
/ That, by means of official letter N.CG-010-125 dated June 14, 2010, the General Manager of the Company CÓNDOR GOLD S.A., requests the Ministry of the Environment, to extend an intersection certificate of its mining concession Rio Zarza. In order to comply with this request, the Ministry of the Environment, through its instances, carefully analyzes the clauses detailing the limits of the El Zarza Wildlife Refuge, that is, the Official Register No. 180 of April 28, 1989. , with which the El Zarza Forest Reserve was established; and Official Gazette No. 314 dated July 17, 2006, declaring the El Zarza Wildlife Refuge, to the same area previously declared as a forest reserve;
That, by means of letter No. CG-010-234 dated November 8, 2010, the General Manager of the Company CÓNDOR GOLD S.A., requests the Ministry to rectify the graffication of the El Zarza Wildlife Reserve.
